,mean,mean,mean,mean,mean,mean,mean,mean,mean,count,count,count,count,count,count,count,count,count
,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank
iteration,,,,,,,,,,,,,,,,,,
58,5.382585000000001,2.1288949999999995,1.955845,3.66757,4.513540000000001,3.496,0.7384094893932343,22.0,1263.3,10,10,10,10,10,10,10,10,10
59,5.38291,2.1220075,1.9490825,3.6485899999999996,4.50972,3.47526,0.7384094893932343,22.125,1262.2,10,10,10,10,10,10,10,10,10
60,5.383245,2.1151874999999998,1.9424,3.62967,4.50603,3.45458,0.7384094893932343,22.3,1261.1,10,10,10,10,10,10,10,10,10
61,5.383592500000001,2.10845,1.9357799999999998,3.61076,4.5024299999999995,3.4339200000000005,0.7384094893932343,22.425,1261.1,10,10,10,10,10,10,10,10,10
62,5.3839425,2.1017475,1.9292325,3.59187,4.4989799999999995,3.41329,0.7384094893932343,22.65,1259.5,10,10,10,10,10,10,10,10,10
63,5.384289999999999,2.0951299999999997,1.9227525,3.57304,4.49568,3.3927,0.7384094893932343,22.75,1258.6,10,10,10,10,10,10,10,10,10
64,5.3846525,2.0885550000000004,1.9163325,3.5542199999999995,4.49248,3.3721699999999997,0.7384094893932343,22.825,1257.8,10,10,10,10,10,10,10,10,10
65,5.385017500000001,2.0820625,1.9099650000000001,3.5354400000000004,4.48941,3.3516799999999995,0.7384094893932343,22.875,1257.1,10,10,10,10,10,10,10,10,10
66,5.385395000000001,2.0756125,1.9036675000000003,3.5166899999999996,4.48645,3.3312000000000004,0.7384094893932343,23.0,1256.4,10,10,10,10,10,10,10,10,10
67,5.385770000000001,2.06922,1.8974300000000004,3.49796,4.483639999999999,3.31078,0.7384094893932343,23.125,1255.5,10,10,10,10,10,10,10,10,10
68,5.386165,2.062875,1.8912374999999997,3.4792700000000005,4.48094,3.29038,0.7384094893932343,23.2,1253.9,10,10,10,10,10,10,10,10,10
69,5.3865549999999995,2.056595,1.8851100000000003,3.46061,4.47834,3.27001,0.7384094893932343,23.275,1252.6,10,10,10,10,10,10,10,10,10
70,5.386950000000001,2.050355,1.8790525000000002,3.4419600000000004,4.475849999999999,3.24969,0.7384094893932343,23.35,1251.3,10,10,10,10,10,10,10,10,10
71,5.387355000000001,2.0441675,1.8730275000000003,3.42336,4.47348,3.2293999999999996,0.7384094893932343,23.425,1248.5,10,10,10,10,10,10,10,10,10
72,5.38777,2.038035,1.8670524999999998,3.40477,4.471229999999999,3.20915,0.7384094893932343,23.5,1246.4,10,10,10,10,10,10,10,10,10
73,5.3881950000000005,2.031935,1.8611425000000001,3.3862099999999997,4.4690900000000005,3.1889399999999997,0.7384094893932343,23.55,1243.7,10,10,10,10,10,10,10,10,10
74,5.38861,2.0258975,1.8552624999999998,3.3676999999999992,4.467029999999999,3.16878,0.7384094893932343,23.675,1242.4,10,10,10,10,10,10,10,10,10
75,5.3890425,2.0198925,1.849445,3.3492099999999994,4.4650799999999995,3.1485999999999996,0.7384094893932343,23.7,1240.0,10,10,10,10,10,10,10,10,10
76,5.3894775,2.0139349999999996,1.843675,3.3307200000000003,4.46326,3.12851,0.7384094893932343,23.675,1237.2,10,10,10,10,10,10,10,10,10
77,5.389917499999999,2.008025,1.837945,3.31229,4.46152,3.1084500000000004,0.7384094893932343,23.675,1234.9,10,10,10,10,10,10,10,10,10
78,5.390365000000001,2.0021424999999993,1.8322499999999997,3.2939,4.45991,3.0884300000000002,0.7384094893932343,23.675,1231.6,10,10,10,10,10,10,10,10,10
79,5.3908274999999986,1.9963000000000002,1.8266149999999999,3.27552,4.45839,3.06843,0.7384094893932343,23.675,1229.1,10,10,10,10,10,10,10,10,10
80,5.391282500000001,1.9905125,1.8210175000000004,3.25719,4.45696,3.04849,0.7384094893932343,23.65,1226.1,10,10,10,10,10,10,10,10,10
81,5.391747500000001,1.9847500000000005,1.8154599999999999,3.2388600000000003,4.455640000000001,3.0285700000000007,0.7384094893932343,23.65,1221.6,10,10,10,10,10,10,10,10,10
82,5.3922075,1.9790225,1.8099475000000003,3.22059,4.454420000000001,3.00873,0.7384094893932343,23.675,1218.0,10,10,10,10,10,10,10,10,10
83,5.3926875,1.9733374999999995,1.8044675000000001,3.2023399999999995,4.45326,2.9889,0.7384094893932343,23.7,1214.2,10,10,10,10,10,10,10,10,10
84,5.393177499999999,1.967685,1.7990274999999998,3.18414,4.45223,2.96911,0.7384094893932343,23.675,1208.7,10,10,10,10,10,10,10,10,10
