,mean,mean,mean,mean,mean,mean,mean,mean,mean,count,count,count,count,count,count,count,count,count
,random_r,random_r1,sr1o,sro,zmrr,zmscore,zrandom_mrr,zrandom_rank,zrank,random_r,random_r1,sr1o,sro,zmrr,zmscore,zrandom_mrr,zrandom_rank,zrank
iteration,,,,,,,,,,,,,,,,,,
34,5.354303249999997,3.4071275,4.260421000000001,4.804189000000001,0.04868758238308085,0.7406890815496445,0.410697313164875,168.75375,1317.13,100,100,100,100,100,100,100,100,100
35,5.353874500000001,3.3963920000000014,4.240468000000001,4.797315,0.04783554125898548,0.7406890815496445,0.4049091589755227,176.6,1320.11,100,100,100,100,100,100,100,100,100
36,5.353472249999999,3.3857947499999987,4.2207050000000015,4.790645999999998,0.04594358070820359,0.7406890815496445,0.39862737237098095,184.58375,1323.43,100,100,100,100,100,100,100,100,100
37,5.353092499999999,3.3753270000000004,4.201123000000001,4.784196,0.04582512461446519,0.7406890815496445,0.3887696756051096,192.43875,1326.53,100,100,100,100,100,100,100,100,100
38,5.352740249999999,3.3649934999999984,4.181705999999998,4.777942,0.045066128629960005,0.7406890815496445,0.38290337739086616,200.505,1329.96,100,100,100,100,100,100,100,100,100
39,5.3524087499999995,3.3547785,4.162453999999999,4.771877,0.04484770229150884,0.7406890815496445,0.37692379928620434,208.55625,1333.46,100,100,100,100,100,100,100,100,100
40,5.352106999999998,3.3446842499999985,4.143348999999998,4.766007,0.04419545204003077,0.7406890815496445,0.37330644666991214,216.39,1336.91,100,100,100,100,100,100,100,100,100
41,5.351827000000002,3.3347047499999984,4.12439,4.7603110000000015,0.043598763634085574,0.7406890815496445,0.37013504139803766,224.13875,1340.355,100,100,100,100,100,100,100,100,100
42,5.351569999999999,3.3248354999999994,4.105571,4.754782000000003,0.03832921682930809,0.7406890815496445,0.3663857194691787,231.96375,1344.06,100,100,100,100,100,100,100,100,100
43,5.351339249999999,3.3150760000000004,4.086870999999999,4.749424000000001,0.03828446092214262,0.7406890815496445,0.363741938757318,239.98625,1347.68,100,100,100,100,100,100,100,100,100
44,5.351129750000002,3.305420749999999,4.068287000000001,4.744236999999999,0.03820552936729733,0.7406890815496445,0.3622193502353226,247.7975,1351.35,100,100,100,100,100,100,100,100,100
45,5.35094675,3.2958614999999987,4.049819,4.739201999999999,0.03606475894219897,0.7406890815496445,0.36058573405917954,255.58875,1355.05,100,100,100,100,100,100,100,100,100
46,5.350783499999998,3.2864079999999998,4.031466000000002,4.734324,0.035433566509509344,0.7406890815496445,0.35663425129602794,263.27,1359.04,100,100,100,100,100,100,100,100,100
47,5.350646249999996,3.277041500000001,4.013201,4.729586999999999,0.03430451805432808,0.7406890815496445,0.35398433918814,270.97625,1363.3,100,100,100,100,100,100,100,100,100
48,5.350533999999998,3.2677732500000003,3.9950469999999996,4.724990000000002,0.033200527523270934,0.7406890815496445,0.3508646634302152,278.5425,1367.59,100,100,100,100,100,100,100,100,100
49,5.350442999999998,3.2585887499999986,3.976975,4.720542999999999,0.03310616415839949,0.7406890815496445,0.3465070828413779,286.135,1372.04,100,100,100,100,100,100,100,100,100
50,5.350378749999999,3.2494945000000013,3.958990000000002,4.716224999999999,0.032620096200818856,0.737198395729065,0.34493399609024467,293.71375,1376.315,100,100,100,100,100,100,100,100,100
51,5.350334,3.2404877500000002,3.941088999999999,4.712045,0.031971793909831035,0.737198395729065,0.34393157686929,300.9425,1380.99,100,100,100,100,100,100,100,100,100
52,5.350314750000003,3.231557499999998,3.923260000000001,4.707985000000001,0.03179930766675209,0.737198395729065,0.3412622155176514,308.00625,1385.41,100,100,100,100,100,100,100,100,100
53,5.350320250000001,3.2227105000000007,3.905501000000001,4.704054999999999,0.03166566531543018,0.737198395729065,0.3395632932156005,315.21125,1389.82,100,100,100,100,100,100,100,100,100
54,5.350338999999998,3.213941,3.887814999999998,4.700234000000002,0.031431834375682324,0.737198395729065,0.3371664433818774,322.365,1394.21,100,100,100,100,100,100,100,100,100
55,5.35038875,3.2052442500000002,3.870183,4.696538000000001,0.031202559612194456,0.737198395729065,0.33242675689074036,329.27,1399.16,100,100,100,100,100,100,100,100,100
56,5.350458249999999,3.196623249999999,3.8526230000000004,4.692959999999999,0.031092778635118147,0.737198395729065,0.3296675130255883,336.03875,1403.67,100,100,100,100,100,100,100,100,100
57,5.350554250000001,3.188074249999999,3.835118999999998,4.689486999999998,0.031028681934076263,0.737198395729065,0.32887771466100757,342.42125,1408.18,100,100,100,100,100,100,100,100,100
58,5.35066975,3.179597249999999,3.817671,4.686128999999999,0.030952253104917605,0.737198395729065,0.3272913435564139,348.97625,1412.69,100,100,100,100,100,100,100,100,100
59,5.350807,3.171185500000001,3.8002689999999983,4.682872999999999,0.03085273636025045,0.737198395729065,0.3258147206506708,355.3425,1417.69,100,100,100,100,100,100,100,100,100
60,5.350964499999999,3.1628387499999993,3.7829269999999995,4.679715,0.030774733577977366,0.737198395729065,0.3221627982206251,361.3175,1422.93,100,100,100,100,100,100,100,100,100
61,5.351147749999996,3.1545624999999995,3.765630000000001,4.676671,0.030663183483038835,0.737198395729065,0.31910261161860504,367.3625,1427.89,100,100,100,100,100,100,100,100,100
62,5.351352000000004,3.1463479999999997,3.748372,4.673719000000002,0.030600313934541296,0.737198395729065,0.31793023319030833,373.32875,1433.81,100,100,100,100,100,100,100,100,100
63,5.3515802500000005,3.1381957499999995,3.731166999999999,4.670858999999999,0.030566597797695196,0.737198395729065,0.3158290367300671,379.08,1439.93,100,100,100,100,100,100,100,100,100
64,5.351827749999999,3.1300995,3.7139930000000017,4.6680899999999985,0.030525399471010687,0.737198395729065,0.31433372518768715,384.98,1446.44,100,100,100,100,100,100,100,100,100
65,5.35209675,3.1220695000000007,3.6968630000000013,4.665417,0.03048189202923022,0.737198395729065,0.31305635332494597,390.2575,1453.02,100,100,100,100,100,100,100,100,100
66,5.352385500000001,3.114093500000001,3.679784999999999,4.662831,0.030453152577306554,0.737198395729065,0.31218401669508383,395.73375,1459.98,100,100,100,100,100,100,100,100,100
67,5.352697250000001,3.106176500000002,3.6627300000000003,4.6603330000000005,0.030426260707383333,0.737198395729065,0.310554485950234,400.87375,1467.78,100,100,100,100,100,100,100,100,100
68,5.353035000000001,3.098313,3.6457140000000017,4.657928000000001,0.03039455944871079,0.737198395729065,0.30835456874489753,405.87375,1475.93,100,100,100,100,100,100,100,100,100
69,5.353386000000004,3.0905042500000004,3.6287309999999993,4.655598000000001,0.03034851898798217,0.737198395729065,0.30576902013531837,410.60375,1484.16,100,100,100,100,100,100,100,100,100
70,5.3537609999999995,3.08275025,3.6117780000000006,4.653355999999999,0.030311484839509354,0.737198395729065,0.30313551312295883,415.37125,1492.81,100,100,100,100,100,100,100,100,100
71,5.354160500000002,3.075044750000001,3.594866,4.651186999999999,0.030281416971054066,0.737198395729065,0.30412209896036685,419.82625,1501.94,100,100,100,100,100,100,100,100,100
72,5.354577750000001,3.0673957499999993,3.577975999999999,4.649100000000002,0.025253386691918563,0.737198395729065,0.3036885798077393,424.15375,1510.18,100,100,100,100,100,100,100,100,100
73,5.355016749999999,3.0597932499999985,3.5611220000000015,4.647105000000002,0.025234706468350274,0.737198395729065,0.30323517442018283,428.53,1518.85,100,100,100,100,100,100,100,100,100
74,5.355475000000001,3.0522397500000005,3.5443020000000005,4.645167,0.0252215339515076,0.737198395729065,0.3018304961222569,432.58875,1527.38,100,100,100,100,100,100,100,100,100
75,5.35595725,3.044732750000001,3.5275109999999996,4.643306000000001,0.025206251255152256,0.737198395729065,0.30024360926759175,436.80125,1536.06,100,100,100,100,100,100,100,100,100
76,5.3564595,3.0372722500000005,3.5107449999999987,4.641528000000003,0.025195536089063594,0.737198395729065,0.3000241524318388,440.6825,1543.99,100,100,100,100,100,100,100,100,100
77,5.356977250000001,3.0298605000000003,3.494011000000001,4.639809000000002,0.0251826589934733,0.737198395729065,0.2979131616434193,444.68125,1551.75,100,100,100,100,100,100,100,100,100
78,5.3575225,3.022492249999999,3.477294000000001,4.638177,0.025170254946625614,0.737198395729065,0.297439890002306,448.40875,1558.745,100,100,100,100,100,100,100,100,100
79,5.358084,3.0151647500000007,3.4606239999999997,4.6366000000000005,0.025158029936391487,0.737198395729065,0.2953998988706213,452.20125,1565.75,100,100,100,100,100,100,100,100,100
80,5.3586667499999985,3.007888250000001,3.443972,4.635103999999999,0.02509078263448956,0.737198395729065,0.29508883349382786,455.875,1572.71,100,100,100,100,100,100,100,100,100
81,5.359273249999998,3.0006505000000008,3.427348999999999,4.633665000000001,0.025083844285211584,0.737198395729065,0.29522069049894106,459.44125,1579.39,100,100,100,100,100,100,100,100,100
82,5.3598940000000015,2.993454499999999,3.4107559999999997,4.632297999999999,0.0250743865972958,0.737198395729065,0.29291445907022906,462.83125,1586.06,100,100,100,100,100,100,100,100,100
83,5.360536749999998,2.986301250000001,3.39419,4.630996,0.025062806750501796,0.737198395729065,0.2924760418949284,465.955,1592.685,100,100,100,100,100,100,100,100,100
84,5.361202250000002,2.9791817500000004,3.3776539999999993,4.629759,0.023389126311372577,0.737198395729065,0.29098440197122866,469.0575,1599.55,100,100,100,100,100,100,100,100,100
85,5.361884249999999,2.9721057500000017,3.361139000000001,4.6285810000000005,0.02333166352634153,0.737198395729065,0.29101606298273963,472.23,1606.81,100,100,100,100,100,100,100,100,100
86,5.3625872500000025,2.965068249999999,3.3446629999999993,4.627466,0.023324646084047433,0.737198395729065,0.2897674058067271,475.4325,1613.99,100,100,100,100,100,100,100,100,100
87,5.363307749999999,2.9580719999999996,3.328214999999999,4.6264150000000015,0.023315105525962287,0.737198395729065,0.29017422739464477,478.27875,1621.345,100,100,100,100,100,100,100,100,100
88,5.364050750000001,2.9511100000000003,3.3117999999999994,4.625424000000001,0.023302734668108015,0.737198395729065,0.2895211306816859,481.10375,1629.18,100,100,100,100,100,100,100,100,100
89,5.364814499999999,2.9441827499999986,3.295411,4.624500999999999,0.023295270225175774,0.737198395729065,0.2885337757136247,483.855,1636.35,100,100,100,100,100,100,100,100,100
90,5.36559325,2.9372932500000006,3.2790470000000003,4.623625999999999,0.023288894391616743,0.737198395729065,0.2884870544129818,486.62125,1643.75,100,100,100,100,100,100,100,100,100
91,5.3663925,2.9304409999999996,3.2627209999999995,4.622820999999998,0.0232775216388444,0.737198395729065,0.28708989934744555,489.1325,1651.16,100,100,100,100,100,100,100,100,100
92,5.3672167500000025,2.923621500000001,3.246423000000001,4.622073,0.02322793338036295,0.737198395729065,0.2864247472811923,491.69125,1659.15,100,100,100,100,100,100,100,100,100
93,5.3680525,2.91683225,3.2301579999999985,4.621367999999999,0.023181564545203974,0.737198395729065,0.28585723832012483,494.085,1666.16,100,100,100,100,100,100,100,100,100
94,5.368914000000001,2.910084,3.2139199999999994,4.620733,0.023163151651501606,0.737198395729065,0.28598577509003353,496.3975,1673.35,100,100,100,100,100,100,100,100,100
95,5.369791749999997,2.903363250000001,3.1977200000000017,4.620157,0.023154250998275155,0.737198395729065,0.2874369364029742,498.70875,1680.3,100,100,100,100,100,100,100,100,100
96,5.370684749999999,2.8966795000000003,3.1815539999999993,4.619628999999998,0.02309797466998661,0.737198395729065,0.28776890031692465,500.77375,1687.3,100,100,100,100,100,100,100,100,100
97,5.3716015,2.8900252499999994,3.1654210000000003,4.6191460000000015,0.023085535517624413,0.737198395729065,0.28933184959952013,502.96875,1693.66,100,100,100,100,100,100,100,100,100
98,5.3725415000000005,2.8833995000000012,3.1493179999999983,4.618728,0.02308052632873716,0.737198395729065,0.2881946037349785,504.9,1700.06,100,100,100,100,100,100,100,100,100
99,5.373494000000002,2.8768074999999986,3.1332520000000015,4.618365000000002,0.023065831325126934,0.737198395729065,0.28940053750793615,506.88375,1706.24,100,100,100,100,100,100,100,100,100
