,mean,mean,mean,mean,mean,mean,mean,mean,mean,count,count,count,count,count,count,count,count,count
,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank
iteration,,,,,,,,,,,,,,,,,,
45,5.347252500000001,2.04823125,2.084914,4.144965999999999,4.5843110000000005,4.003004,0.7406193530559539,66.895,1829.8,100,100,100,100,100,100,100,100,100
46,5.347838249999998,2.0399952499999987,2.076729500000001,4.128601000000001,4.577463999999999,3.987043,0.7406193530559539,68.62,1831.75,100,100,100,100,100,100,100,100,100
47,5.348442500000002,2.03184175,2.068622500000001,4.112336,4.570762999999999,3.971190000000001,0.7406193530559539,70.35625,1833.79,100,100,100,100,100,100,100,100,100
48,5.349047999999999,2.0237687500000003,2.06059325,4.096173999999998,4.564206000000001,3.9554279999999995,0.7406193530559539,71.83375,1835.84,100,100,100,100,100,100,100,100,100
49,5.34966475,2.0157642500000006,2.0526362499999995,4.080108,4.557784999999999,3.939757,0.7406193530559539,73.33375,1837.87,100,100,100,100,100,100,100,100,100
50,5.350292249999999,2.007837,2.0447527500000002,4.064140999999999,4.5515050000000015,3.9241820000000005,0.7369997137784958,74.87,1839.98,100,100,100,100,100,100,100,100,100
51,5.35092525,1.9999759999999993,2.0369385000000007,4.048245000000001,4.545356999999999,3.90868,0.7369997137784958,76.1975,1841.87,100,100,100,100,100,100,100,100,100
52,5.351568749999999,1.9921824999999997,2.0291855000000005,4.032438,4.539336999999999,3.893263,0.7369997137784958,77.47375,1843.88,100,100,100,100,100,100,100,100,100
53,5.352224499999998,1.9844554999999995,2.0214999999999996,4.016707,4.533443000000001,3.877909999999998,0.7369997137784958,78.7525,1845.76,100,100,100,100,100,100,100,100,100
54,5.352880499999998,1.9767920000000003,2.0138724999999997,4.001053999999999,4.527677,3.862636000000001,0.7369997137784958,80.0075,1847.61,100,100,100,100,100,100,100,100,100
55,5.353553749999999,1.9691872500000003,2.00630675,3.9854669999999994,4.522029,3.847431,0.7369997137784958,81.1775,1849.35,100,100,100,100,100,100,100,100,100
56,5.35422775,1.96164075,1.9987952499999992,3.9699470000000003,4.516499,3.832279,0.7369997137784958,82.3,1851.44,100,100,100,100,100,100,100,100,100
57,5.354912249999999,1.9541500000000005,1.9913429999999996,3.954489999999999,4.511084,3.8171999999999997,0.7369997137784958,83.35,1853.53,100,100,100,100,100,100,100,100,100
58,5.355604500000001,1.9467125000000005,1.9839414999999994,3.9390950000000013,4.5057909999999985,3.8021670000000016,0.7369997137784958,84.4775,1856.19,100,100,100,100,100,100,100,100,100
59,5.356310250000002,1.9393285000000002,1.97658875,3.9237519999999995,4.500604000000001,3.7871879999999987,0.7369997137784958,85.55,1859.0,100,100,100,100,100,100,100,100,100
60,5.3570157499999995,1.9319924999999996,1.9692894999999995,3.908463999999999,4.495522000000003,3.772271000000001,0.7369997137784958,86.5375,1861.91,100,100,100,100,100,100,100,100,100
61,5.357732999999999,1.9247067499999997,1.9620357500000003,3.8932290000000007,4.49055,3.757398999999999,0.7369997137784958,87.5,1865.06,100,100,100,100,100,100,100,100,100
62,5.3584565,1.917468249999999,1.9548292500000002,3.87804,4.485689,3.742573999999999,0.7369997137784958,88.385,1868.32,100,100,100,100,100,100,100,100,100
63,5.359192249999999,1.9102734999999997,1.9476667500000007,3.862896999999998,4.480928000000001,3.727792999999999,0.7369997137784958,89.08,1871.19,100,100,100,100,100,100,100,100,100
64,5.359929249999999,1.9031270000000005,1.9405475000000008,3.847802,4.4762710000000006,3.713053000000001,0.7369997137784958,89.74,1874.22,100,100,100,100,100,100,100,100,100
65,5.360675,1.8960175000000001,1.93347275,3.832741,4.471707999999999,3.698358999999999,0.7369997137784958,90.42625,1877.02,100,100,100,100,100,100,100,100,100
66,5.361432500000002,1.888951,1.9264337499999997,3.817728,4.4672480000000006,3.6837,0.7369997137784958,91.095,1879.56,100,100,100,100,100,100,100,100,100
67,5.362195749999997,1.8819272499999997,1.9194362500000002,3.8027440000000006,4.462882000000002,3.6690860000000027,0.7369997137784958,91.66,1882.35,100,100,100,100,100,100,100,100,100
68,5.36296575,1.8749372499999994,1.9124710000000005,3.7878059999999993,4.458614,3.654495,0.7369997137784958,92.255,1884.98,100,100,100,100,100,100,100,100,100
69,5.36374125,1.867984,1.9055479999999998,3.7728939999999995,4.454448000000002,3.6399560000000015,0.7369997137784958,92.8025,1888.12,100,100,100,100,100,100,100,100,100
70,5.364523750000001,1.8610697500000004,1.898661,3.758011,4.450369,3.6254369999999994,0.7369997137784958,93.33625,1892.08,100,100,100,100,100,100,100,100,100
71,5.36531425,1.8541922500000008,1.89180475,3.7431610000000006,4.446369999999999,3.610953999999999,0.7369997137784958,93.795,1896.95,100,100,100,100,100,100,100,100,100
72,5.366113499999999,1.8473452500000003,1.8849805000000008,3.7283459999999984,4.442481,3.5964959999999997,0.7369997137784958,94.2175,1902.905,100,100,100,100,100,100,100,100,100
73,5.366916,1.8405325,1.8781910000000008,3.7135580000000017,4.438665000000002,3.582076000000002,0.7369997137784958,94.6775,1909.215,100,100,100,100,100,100,100,100,100
74,5.367727250000002,1.8337499999999998,1.8714295000000005,3.698793999999999,4.434941000000001,3.567679,0.7369997137784958,95.01,1916.68,100,100,100,100,100,100,100,100,100
75,5.368548499999999,1.8269974999999996,1.86470125,3.6840499999999996,4.431308999999999,3.5533050000000026,0.7369997137784958,95.3775,1924.51,100,100,100,100,100,100,100,100,100
76,5.3693735,1.820273999999999,1.8579982500000012,3.669341999999999,4.427756000000001,3.5389650000000006,0.7369997137784958,95.775,1932.32,100,100,100,100,100,100,100,100,100
77,5.370206500000002,1.8135800000000004,1.8513222500000006,3.6546460000000014,4.424295000000002,3.5246460000000006,0.7369997137784958,96.11,1939.56,100,100,100,100,100,100,100,100,100
78,5.371045999999999,1.8069157499999995,1.8446807500000006,3.639977,4.420914999999999,3.510356,0.7369997137784958,96.43125,1946.14,100,100,100,100,100,100,100,100,100
79,5.371894000000002,1.8002787500000008,1.8380562500000004,3.6253289999999994,4.417612,3.496091999999999,0.7369997137784958,96.7475,1951.98,100,100,100,100,100,100,100,100,100
80,5.372743750000001,1.7936682499999994,1.8314642499999996,3.6107059999999978,4.414402000000001,3.481842,0.7369997137784958,97.015,1956.64,100,100,100,100,100,100,100,100,100
81,5.373602250000001,1.787078250000001,1.8248897499999999,3.5960970000000025,4.411266,3.4676209999999985,0.7369997137784958,97.245,1960.63,100,100,100,100,100,100,100,100,100
82,5.37446825,1.7805175,1.8183425000000006,3.5815110000000003,4.408206000000001,3.4534160000000003,0.7369997137784958,97.4525,1963.46,100,100,100,100,100,100,100,100,100
83,5.3753382499999995,1.7739777499999996,1.8118170000000007,3.566937999999999,4.405231,3.439245000000001,0.7369997137784958,97.60625,1965.67,100,100,100,100,100,100,100,100,100
84,5.376219749999999,1.767465250000001,1.805314,3.5523949999999997,4.402331999999998,3.425092,0.7369997137784958,97.77,1967.2,100,100,100,100,100,100,100,100,100
85,5.3771052500000005,1.7609720000000004,1.7988352500000007,3.5378489999999996,4.3995229999999985,3.4109550000000017,0.7369997137784958,97.905,1968.72,100,100,100,100,100,100,100,100,100
86,5.3779945,1.7545019999999996,1.7923737500000008,3.5233370000000015,4.3967800000000015,3.3968370000000006,0.7369997137784958,98.02125,1969.57,100,100,100,100,100,100,100,100,100
87,5.37889175,1.74805275,1.7859325000000004,3.508832999999998,4.394113000000001,3.382748000000001,0.7369997137784958,98.115,1970.38,100,100,100,100,100,100,100,100,100
88,5.379797,1.7416254999999992,1.7795105,3.4943540000000013,4.391520000000002,3.3686700000000007,0.7369997137784958,98.22125,1970.81,100,100,100,100,100,100,100,100,100
89,5.380704500000002,1.7352175,1.7731109999999988,3.4798819999999995,4.389013000000001,3.354618,0.7369997137784958,98.2925,1970.84,100,100,100,100,100,100,100,100,100
90,5.381620499999998,1.728827249999999,1.7667254999999995,3.4654299999999996,4.3865659999999975,3.3405839999999984,0.7369997137784958,98.3025,1971.07,100,100,100,100,100,100,100,100,100
91,5.38254225,1.7224557499999997,1.7603610000000005,3.4509959999999995,4.384206000000001,3.3265739999999995,0.7369997137784958,98.3825,1971.17,100,100,100,100,100,100,100,100,100
92,5.3834735,1.7161057500000008,1.7540122499999995,3.4365749999999973,4.381912,3.312580999999999,0.7369997137784958,98.41,1971.22,100,100,100,100,100,100,100,100,100
93,5.384410750000002,1.709769,1.7476807500000004,3.422171,4.379696000000001,3.2986029999999986,0.7369997137784958,98.415,1971.61,100,100,100,100,100,100,100,100,100
94,5.3853455,1.7034549999999995,1.741364,3.4077729999999997,4.377546999999999,3.2846540000000015,0.7369997137784958,98.4125,1971.84,100,100,100,100,100,100,100,100,100
95,5.386295500000001,1.6971519999999998,1.7350635000000003,3.393396,4.375473,3.2707160000000006,0.7369997137784958,98.4175,1972.32,100,100,100,100,100,100,100,100,100
96,5.387248,1.6908717500000001,1.7287792499999997,3.3790359999999997,4.373469000000001,3.2568100000000015,0.7369997137784958,98.395,1972.78,100,100,100,100,100,100,100,100,100
97,5.388207249999999,1.6846017500000001,1.7225045,3.364687,4.3715290000000016,3.242908,0.7369997137784958,98.325,1973.49,100,100,100,100,100,100,100,100,100
98,5.3891695,1.67835175,1.7162510000000004,3.350360999999999,4.369671,3.229039,0.7369997137784958,98.2975,1973.94,100,100,100,100,100,100,100,100,100
99,5.390140500000002,1.6721142500000001,1.7100084999999996,3.3360349999999976,4.367870000000002,3.215183,0.7369997137784958,98.24375,1975.58,100,100,100,100,100,100,100,100,100
