,mean,mean,mean,mean,count,count,count,count
,random_r,random_r1,sr1o,sro,random_r,random_r1,sr1o,sro
70,5.459302222222222,2.115145555555556,3.2338099999999996,4.44499,10,10,10,10
71,5.459791111111111,2.110272222222222,3.2128499999999995,4.43886,10,10,10,10
72,5.4602844444444445,2.105438888888889,3.19197,4.4328199999999995,10,10,10,10
73,5.460778888888889,2.1006533333333333,3.1711699999999996,4.42686,10,10,10,10
74,5.461284444444445,2.09591,3.1503900000000002,4.421,10,10,10,10
75,5.461788888888888,2.0912066666666664,3.12969,4.41522,10,10,10,10
76,5.462302222222222,2.0865444444444448,3.10902,4.40955,10,10,10,10
77,5.462824444444445,2.0819288888888883,3.08847,4.40395,10,10,10,10
78,5.463344444444444,2.077343333333333,3.06792,4.39846,10,10,10,10
79,5.463871111111112,2.0728,3.04745,4.393020000000001,10,10,10,10
