,mean,mean,mean,mean,mean,mean,mean,mean,mean,count,count,count,count,count,count,count,count,count
,random_r,random_r1,sr1o,sro,zmrr,zmscore,zrandom_mrr,zrandom_rank,zrank,random_r,random_r1,sr1o,sro,zmrr,zmscore,zrandom_mrr,zrandom_rank,zrank
iteration,,,,,,,,,,,,,,,,,,
0,5.417626000000001,2.7118897499999997,5.406768999999998,5.417626000000001,1.0,0.7407400840520859,1.0,1.0,1.0,100,100,100,100,100,100,100,100,100
1,5.417212249999998,2.66540725,5.289505999999998,5.344987,0.5049088092684084,0.7407400840520859,0.9958333333333335,1.01,44.48,100,100,100,100,100,100,100,100,100
2,5.41691175,2.6326722499999993,5.208010000000001,5.294419,0.295329426554769,0.7407400840520859,0.9925833333333334,1.0225,377.01,100,100,100,100,100,100,100,100,100
3,5.41669125,2.6059134999999998,5.142014000000001,5.2534620000000025,0.23037286406802704,0.7407400840520859,0.9895833333333333,1.0325,913.655,100,100,100,100,100,100,100,100,100
4,5.416528,2.582720750000001,5.085139000000001,5.218218000000002,0.1935505129840707,0.7407400840520859,0.9881944444444443,1.0425,1296.34,100,100,100,100,100,100,100,100,100
5,5.41641725,2.561971,5.0344359999999995,5.186851000000001,0.18719513261174542,0.7407400840520859,0.9857927489177488,1.065,1476.24,100,100,100,100,100,100,100,100,100
6,5.416346000000001,2.5430217499999985,4.988210000000002,5.1583369999999995,0.15923988684533444,0.7407400840520859,0.9848641774891773,1.09,1575.235,100,100,100,100,100,100,100,100,100
7,5.4163172500000005,2.525483,4.945423000000002,5.132042999999999,0.14215436752644098,0.7407400840520859,0.9820720794905577,1.1275,1664.09,100,100,100,100,100,100,100,100,100
8,5.41632475,2.5090862499999993,4.905399999999999,5.107527000000001,0.13835056582282437,0.7407400840520859,0.974406862745098,1.2075,1765.57,100,100,100,100,100,100,100,100,100
9,5.4163587500000006,2.4936415,4.867634000000001,5.0844960000000015,0.12923556387330495,0.7407400840520859,0.9711356362538426,1.27625,1860.605,100,100,100,100,100,100,100,100,100
10,5.416426499999997,2.4789982499999996,4.831759000000001,5.062707999999999,0.1142020005685295,0.7407400840520859,0.966019041144041,1.45,1925.13,100,100,100,100,100,100,100,100,100
11,5.4165187500000025,2.4650529999999993,4.797506000000002,5.041995999999998,0.102503218545333,0.7407400840520859,0.9636343753689209,1.7175,1963.9,100,100,100,100,100,100,100,100,100
12,5.416635750000001,2.4517160000000007,4.764659,5.022215999999999,0.09400310720963842,0.7407400840520859,0.957688915817478,2.0875,1989.18,100,100,100,100,100,100,100,100,100
13,5.416782499999999,2.438922,4.733050999999998,5.003268,0.0919642314478118,0.7407400840520859,0.9561994158152177,2.4725,2010.15,100,100,100,100,100,100,100,100,100
14,5.416945250000001,2.4266067499999995,4.7025380000000006,4.985053000000001,0.08970247293069077,0.7407400840520859,0.95403593077757,2.87,2029.76,100,100,100,100,100,100,100,100,100
15,5.417126750000002,2.4147235,4.672997999999999,4.967502999999999,0.08830224338662333,0.7407400840520859,0.9510693172750107,3.34,2046.36,100,100,100,100,100,100,100,100,100
16,5.417334750000001,2.40323075,4.644342,4.9505500000000024,0.0868658225455793,0.7407400840520859,0.946627107796211,3.945,2060.81,100,100,100,100,100,100,100,100,100
17,5.417558500000001,2.39210325,4.616491,4.934142,0.08574052748904451,0.7407400840520859,0.9436683226236976,4.5625,2072.91,100,100,100,100,100,100,100,100,100
18,5.4178015,2.38130075,4.589358999999999,4.9182369999999995,0.084816707501997,0.7407400840520859,0.941921744734071,5.275,2083.28,100,100,100,100,100,100,100,100,100
19,5.418061750000001,2.3708017499999996,4.562888,4.902786,0.08451408245302523,0.7407400840520859,0.937449811598885,6.18,2092.7,100,100,100,100,100,100,100,100,100
20,5.418335750000001,2.3605825,4.537033999999999,4.887765999999999,0.084187757446702,0.7407400840520859,0.9343271808151071,7.105,2101.73,100,100,100,100,100,100,100,100,100
21,5.418630500000002,2.3506277499999997,4.5117389999999995,4.873140999999999,0.08396936957179696,0.7407400840520859,0.9321110872356502,8.2325,2110.61,100,100,100,100,100,100,100,100,100
22,5.418939249999999,2.3409155000000004,4.4869569999999985,4.858877000000001,0.08384627252740152,0.7407400840520859,0.9298716287323598,9.3525,2118.96,100,100,100,100,100,100,100,100,100
23,5.4192617499999995,2.331430250000001,4.462669000000001,4.844972000000001,0.08370442853909132,0.7407400840520859,0.9278052255343162,10.4475,2127.74,100,100,100,100,100,100,100,100,100
24,5.419599999999999,2.322161,4.438819,4.831377000000001,0.07859881543820876,0.7407400840520859,0.9217191741254722,11.62,2136.5,100,100,100,100,100,100,100,100,100
25,5.419949749999998,2.3130934999999995,4.415381999999998,4.818095999999999,0.0785080386553551,0.7407400840520859,0.9176020339391322,12.97375,2144.62,100,100,100,100,100,100,100,100,100
26,5.420315250000001,2.3042165000000003,4.392345000000002,4.805096000000001,0.07677963732340518,0.7407400840520859,0.9138238996078257,14.48,2153.45,100,100,100,100,100,100,100,100,100
27,5.4206925,2.2955145000000003,4.369660999999998,4.792371999999999,0.07540353362353662,0.7407400840520859,0.9088459640050195,16.115,2162.54,100,100,100,100,100,100,100,100,100
28,5.421079499999999,2.2869892499999995,4.347326000000001,4.779902000000001,0.07502344960386426,0.7407400840520859,0.9035911485085073,17.60125,2171.0,100,100,100,100,100,100,100,100,100
29,5.42148225,2.2786215,4.325303999999999,4.767674,0.07496563204426951,0.7407400840520859,0.9016192755781577,19.42875,2179.71,100,100,100,100,100,100,100,100,100
30,5.421896249999999,2.27041025,4.303591000000002,4.755682,0.06468686370202505,0.7407400840520859,0.8999434148119936,21.0925,2188.05,100,100,100,100,100,100,100,100,100
31,5.422319249999999,2.26234375,4.282154000000002,4.7439100000000005,0.06281311654696538,0.7407400840520859,0.8973393105905967,22.8425,2196.38,100,100,100,100,100,100,100,100,100
32,5.422758750000002,2.2544154999999995,4.260978999999999,4.732354999999999,0.06194811394069288,0.7407400840520859,0.8960613930475415,24.5475,2204.31,100,100,100,100,100,100,100,100,100
33,5.423207750000002,2.24661875,4.240055000000002,4.720995,0.061680935705197726,0.7407400840520859,0.8942958366465871,26.225,2211.51,100,100,100,100,100,100,100,100,100
